fight_id,fight_url,date,game,away_team,away_team_name,home_team,home_team_name,away_player,away_player_name,away_player_got_fm,home_player,home_player_name,home_player_got_fm,fight_period,fight_minutes,fight_seconds,fight_votes,fight_votes_rating_sum,fight_votes_away_win,fight_votes_home_win,fight_votes_draw
110873,http://www.hockeyfights.com/fights/110873,"Mar 14, 2012",http://www.hockeyfights.com/games/137149,http://www.hockeyfights.com/teams/21,Ottawa Senators,http://www.hockeyfights.com/teams/16,Montreal Canadiens,http://www.hockeyfights.com/players/7764,Jared Cowen,TRUE,http://www.hockeyfights.com/players/5330,Petteri Nokelainen,TRUE,1,19,51,54,231,50,0,4
110848,http://www.hockeyfights.com/fights/110848,"Mar 13, 2012",http://www.hockeyfights.com/games/137147,http://www.hockeyfights.com/teams/25,San Jose Sharks,http://www.hockeyfights.com/teams/5,Calgary Flames,http://www.hockeyfights.com/players/1524,Ryane Clowe,TRUE,http://www.hockeyfights.com/players/1397,Guillaume Desbiens,TRUE,1,19,31,83,414,17,29,37
110846,http://www.hockeyfights.com/fights/110846,"Mar 13, 2012",http://www.hockeyfights.com/games/137146,http://www.hockeyfights.com/teams/26,St. Louis Blues,http://www.hockeyfights.com/teams/7,Chicago Blackhawks,http://www.hockeyfights.com/players/1602,Ryan Reaves,TRUE,http://www.hockeyfights.com/players/6375,Brandon Bollig,TRUE,1,19,56,127,543,14,84,29
110845,http://www.hockeyfights.com/fights/110845,"Mar 13, 2012",http://www.hockeyfights.com/games/137146,http://www.hockeyfights.com/teams/26,St. Louis Blues,http://www.hockeyfights.com/teams/7,Chicago Blackhawks,http://www.hockeyfights.com/players/2278,B.J. Crombeen,TRUE,http://www.hockeyfights.com/players/141,Jamal Mayers,TRUE,1,6,34,77,314,2,57,18
110847,http://www.hockeyfights.com/fights/110847,"Mar 13, 2012",http://www.hockeyfights.com/games/137144,http://www.hockeyfights.com/teams/28,Toronto Maple Leafs,http://www.hockeyfights.com/teams/13,Florida Panthers,http://www.hockeyfights.com/players/7991,Carter Ashton,TRUE,http://www.hockeyfights.com/players/2484,Shawn Matthias,TRUE,3,11,40,55,289,3,40,12
110843,http://www.hockeyfights.com/fights/110843,"Mar 13, 2012",http://www.hockeyfights.com/games/137144,http://www.hockeyfights.com/teams/28,Toronto Maple Leafs,http://www.hockeyfights.com/teams/13,Florida Panthers,http://www.hockeyfights.com/players/3264,Jay Rosehill,TRUE,http://www.hockeyfights.com/players/598,Krys Barch,TRUE,1,5,16,131,935,13,111,7
110844,http://www.hockeyfights.com/fights/110844,"Mar 13, 2012",http://www.hockeyfights.com/games/137143,http://www.hockeyfights.com/teams/3,Boston Bruins,http://www.hockeyfights.com/teams/27,Tampa Bay Lightning,http://www.hockeyfights.com/players/299,Shawn Thornton,TRUE,http://www.hockeyfights.com/players/477,Mike Commodore,TRUE,1,16,8,140,851,130,6,4
110831,http://www.hockeyfights.com/fights/110831,"Mar 11, 2012",http://www.hockeyfights.com/games/137128,http://www.hockeyfights.com/teams/14,Los Angeles Kings,http://www.hockeyfights.com/teams/7,Chicago Blackhawks,http://www.hockeyfights.com/players/7404,Kyle Clifford,TRUE,http://www.hockeyfights.com/players/6375,Brandon Bollig,TRUE,1,12,19,94,521,12,61,21
110735,http://www.hockeyfights.com/fights/110735,"Mar 11, 2012",http://www.hockeyfights.com/games/137135,http://www.hockeyfights.com/teams/19,New York Islanders,http://www.hockeyfights.com/teams/20,New York Rangers,http://www.hockeyfights.com/players/1743,Micheal Haley,TRUE,http://www.hockeyfights.com/players/6357,Stu Bickel,TRUE,1,2,14,152,1004,74,20,58
110726,http://www.hockeyfights.com/fights/110726,"Mar 11, 2012",http://www.hockeyfights.com/games/137133,http://www.hockeyfights.com/teams/5,Calgary Flames,http://www.hockeyfights.com/teams/15,Minnesota Wild,http://www.hockeyfights.com/players/1397,Guillaume Desbiens,TRUE,http://www.hockeyfights.com/players/1108,Matt Kassian,TRUE,1,10,38,72,391,2,69,1
110744,http://www.hockeyfights.com/fights/110744,"Mar 11, 2012",http://www.hockeyfights.com/games/137132,http://www.hockeyfights.com/teams/26,St. Louis Blues,http://www.hockeyfights.com/teams/9,Columbus Blue Jackets,http://www.hockeyfights.com/players/2322,Chris Stewart,TRUE,http://www.hockeyfights.com/players/2705,Jared Boll,TRUE,2,14,3,61,192,25,7,29
110692,http://www.hockeyfights.com/fights/110692,"Mar 10, 2012",http://www.hockeyfights.com/games/137127,http://www.hockeyfights.com/teams/16,Montreal Canadiens,http://www.hockeyfights.com/teams/29,Vancouver Canucks,http://www.hockeyfights.com/players/1754,Brad Staubitz,TRUE,http://www.hockeyfights.com/players/7405,Zack Kassian,TRUE,2,4,55,146,949,141,4,1
110690,http://www.hockeyfights.com/fights/110690,"Mar 10, 2012",http://www.hockeyfights.com/games/137123,http://www.hockeyfights.com/teams/9,Columbus Blue Jackets,http://www.hockeyfights.com/teams/26,St. Louis Blues,http://www.hockeyfights.com/players/1120,Dane Byers,TRUE,http://www.hockeyfights.com/players/2278,B.J. Crombeen,TRUE,2,2,57,60,322,3,48,9
110689,http://www.hockeyfights.com/fights/110689,"Mar 10, 2012",http://www.hockeyfights.com/games/137123,http://www.hockeyfights.com/teams/9,Columbus Blue Jackets,http://www.hockeyfights.com/teams/26,St. Louis Blues,http://www.hockeyfights.com/players/1879,Darryl Boyce,TRUE,http://www.hockeyfights.com/players/7312,Chris Porter,TRUE,1,2,12,50,244,7,30,13
110688,http://www.hockeyfights.com/fights/110688,"Mar 10, 2012",http://www.hockeyfights.com/games/137119,http://www.hockeyfights.com/teams/22,Philadelphia Flyers,http://www.hockeyfights.com/teams/28,Toronto Maple Leafs,http://www.hockeyfights.com/players/4616,Wayne Simmonds,TRUE,http://www.hockeyfights.com/players/4969,Joey Crabb,TRUE,2,6,9,135,919,128,2,5
110656,http://www.hockeyfights.com/fights/110656,"Mar 09, 2012",http://www.hockeyfights.com/games/137115,http://www.hockeyfights.com/teams/20,New York Rangers,http://www.hockeyfights.com/teams/7,Chicago Blackhawks,http://www.hockeyfights.com/players/437,Mike Rupp,TRUE,http://www.hockeyfights.com/players/6375,Brandon Bollig,TRUE,2,2,57,159,1034,123,20,16
110651,http://www.hockeyfights.com/fights/110651,"Mar 08, 2012",http://www.hockeyfights.com/games/137110,http://www.hockeyfights.com/teams/15,Minnesota Wild,http://www.hockeyfights.com/teams/23,Arizona Coyotes,http://www.hockeyfights.com/players/1108,Matt Kassian,TRUE,http://www.hockeyfights.com/players/1803,Paul Bissonnette,TRUE,1,4,53,67,133,2,10,55
110650,http://www.hockeyfights.com/fights/110650,"Mar 08, 2012",http://www.hockeyfights.com/games/137108,http://www.hockeyfights.com/teams/8,Colorado Avalanche,http://www.hockeyfights.com/teams/17,Nashville Predators,http://www.hockeyfights.com/players/1229,Cody McLeod,TRUE,http://www.hockeyfights.com/players/421,Jordin Tootoo,TRUE,2,18,31,73,363,41,6,26
110649,http://www.hockeyfights.com/fights/110649,"Mar 08, 2012",http://www.hockeyfights.com/games/137106,http://www.hockeyfights.com/teams/20,New York Rangers,http://www.hockeyfights.com/teams/21,Ottawa Senators,http://www.hockeyfights.com/players/2257,Brandon Prust,TRUE,http://www.hockeyfights.com/players/2910,Zack Smith,TRUE,3,19,5,108,627,30,61,17
110648,http://www.hockeyfights.com/fights/110648,"Mar 08, 2012",http://www.hockeyfights.com/games/137103,http://www.hockeyfights.com/teams/13,Florida Panthers,http://www.hockeyfights.com/teams/22,Philadelphia Flyers,http://www.hockeyfights.com/players/9031,Erik Gudbranson,TRUE,http://www.hockeyfights.com/players/7457,Zac Rinaldo,TRUE,3,0,58,102,554,97,3,2
110647,http://www.hockeyfights.com/fights/110647,"Mar 08, 2012",http://www.hockeyfights.com/games/137103,http://www.hockeyfights.com/teams/13,Florida Panthers,http://www.hockeyfights.com/teams/22,Philadelphia Flyers,http://www.hockeyfights.com/players/598,Krys Barch,TRUE,http://www.hockeyfights.com/players/362,Jody Shelley,TRUE,2,3,7,97,601,48,13,36
110610,http://www.hockeyfights.com/fights/110610,"Mar 06, 2012",http://www.hockeyfights.com/games/137095,http://www.hockeyfights.com/teams/15,Minnesota Wild,http://www.hockeyfights.com/teams/8,Colorado Avalanche,http://www.hockeyfights.com/players/2528,Warren Peters,TRUE,http://www.hockeyfights.com/players/13730,Erik Johnson,TRUE,1,15,56,51,161,4,21,26
110609,http://www.hockeyfights.com/fights/110609,"Mar 06, 2012",http://www.hockeyfights.com/games/137095,http://www.hockeyfights.com/teams/15,Minnesota Wild,http://www.hockeyfights.com/teams/8,Colorado Avalanche,http://www.hockeyfights.com/players/2101,Kyle Brodziak,TRUE,http://www.hockeyfights.com/players/1880,Jamie McGinn,TRUE,1,10,4,57,149,5,13,39
110607,http://www.hockeyfights.com/fights/110607,"Mar 06, 2012",http://www.hockeyfights.com/games/137093,http://www.hockeyfights.com/teams/7,Chicago Blackhawks,http://www.hockeyfights.com/teams/26,St. Louis Blues,http://www.hockeyfights.com/players/6375,Brandon Bollig,TRUE,http://www.hockeyfights.com/players/1602,Ryan Reaves,TRUE,1,3,16,190,1348,159,8,23
110608,http://www.hockeyfights.com/fights/110608,"Mar 06, 2012",http://www.hockeyfights.com/games/137092,http://www.hockeyfights.com/teams/21,Ottawa Senators,http://www.hockeyfights.com/teams/27,Tampa Bay Lightning,http://www.hockeyfights.com/players/16071,Colin Greening,TRUE,http://www.hockeyfights.com/players/3089,Keith Aulie,TRUE,2,10,57,99,700,6,80,13
110601,http://www.hockeyfights.com/fights/110601,"Mar 06, 2012",http://www.hockeyfights.com/games/137091,http://www.hockeyfights.com/teams/23,Arizona Coyotes,http://www.hockeyfights.com/teams/9,Columbus Blue Jackets,http://www.hockeyfights.com/players/391,Taylor Pyatt,TRUE,http://www.hockeyfights.com/players/1833,Derek Dorsett,TRUE,1,5,42,49,174,34,5,10
110603,http://www.hockeyfights.com/fights/110603,"Mar 06, 2012",http://www.hockeyfights.com/games/137088,http://www.hockeyfights.com/teams/20,New York Rangers,http://www.hockeyfights.com/teams/18,New Jersey Devils,http://www.hockeyfights.com/players/5006,John Scott,TRUE,http://www.hockeyfights.com/players/802,Cam Janssen,TRUE,1,12,32,198,1038,118,27,53
110602,http://www.hockeyfights.com/fights/110602,"Mar 06, 2012",http://www.hockeyfights.com/games/137088,http://www.hockeyfights.com/teams/20,New York Rangers,http://www.hockeyfights.com/teams/18,New Jersey Devils,http://www.hockeyfights.com/players/1113,Brandon Dubinsky,TRUE,http://www.hockeyfights.com/players/6930,Ryan Carter,TRUE,1,3,3,112,668,5,103,4
110606,http://www.hockeyfights.com/fights/110606,"Mar 06, 2012",http://www.hockeyfights.com/games/137087,http://www.hockeyfights.com/teams/3,Boston Bruins,http://www.hockeyfights.com/teams/28,Toronto Maple Leafs,http://www.hockeyfights.com/players/2562,Dennis Seidenberg,TRUE,http://www.hockeyfights.com/players/1546,Colby Armstrong,TRUE,2,8,36,233,1505,224,7,2
110605,http://www.hockeyfights.com/fights/110605,"Mar 06, 2012",http://www.hockeyfights.com/games/137087,http://www.hockeyfights.com/teams/3,Boston Bruins,http://www.hockeyfights.com/teams/28,Toronto Maple Leafs,http://www.hockeyfights.com/players/299,Shawn Thornton,TRUE,http://www.hockeyfights.com/players/3264,Jay Rosehill,TRUE,2,2,45,369,2724,139,161,69
110567,http://www.hockeyfights.com/fights/110567,"Mar 04, 2012",http://www.hockeyfights.com/games/137078,http://www.hockeyfights.com/teams/22,Philadelphia Flyers,http://www.hockeyfights.com/teams/30,Washington Capitals,http://www.hockeyfights.com/players/221,Scott Hartnell,TRUE,http://www.hockeyfights.com/players/1104,Troy Brouwer,TRUE,1,5,33,130,446,36,47,47
110560,http://www.hockeyfights.com/fights/110560,"Mar 04, 2012",http://www.hockeyfights.com/games/137082,http://www.hockeyfights.com/teams/10,Dallas Stars,http://www.hockeyfights.com/teams/5,Calgary Flames,http://www.hockeyfights.com/players/592,Steve Ott,TRUE,http://www.hockeyfights.com/players/1683,Curtis Glencross,TRUE,1,11,46,56,142,12,2,42
110559,http://www.hockeyfights.com/fights/110559,"Mar 04, 2012",http://www.hockeyfights.com/games/137080,http://www.hockeyfights.com/teams/7,Chicago Blackhawks,http://www.hockeyfights.com/teams/11,Detroit Red Wings,http://www.hockeyfights.com/players/9079,Andrew Shaw,TRUE,http://www.hockeyfights.com/players/5655,Brendan Smith,TRUE,2,16,42,115,715,9,100,6
110557,http://www.hockeyfights.com/fights/110557,"Mar 04, 2012",http://www.hockeyfights.com/games/137077,http://www.hockeyfights.com/teams/3,Boston Bruins,http://www.hockeyfights.com/teams/20,New York Rangers,http://www.hockeyfights.com/players/843,Gregory Campbell,TRUE,http://www.hockeyfights.com/players/6357,Stu Bickel,TRUE,1,15,38,178,715,24,75,79
110556,http://www.hockeyfights.com/fights/110556,"Mar 04, 2012",http://www.hockeyfights.com/games/137077,http://www.hockeyfights.com/teams/3,Boston Bruins,http://www.hockeyfights.com/teams/20,New York Rangers,http://www.hockeyfights.com/players/2638,Milan Lucic,TRUE,http://www.hockeyfights.com/players/2257,Brandon Prust,TRUE,1,7,59,284,1709,257,24,3
110555,http://www.hockeyfights.com/fights/110555,"Mar 04, 2012",http://www.hockeyfights.com/games/137077,http://www.hockeyfights.com/teams/3,Boston Bruins,http://www.hockeyfights.com/teams/20,New York Rangers,http://www.hockeyfights.com/players/4997,Lane MacDermid,TRUE,http://www.hockeyfights.com/players/437,Mike Rupp,TRUE,1,2,30,268,1650,103,120,45
110504,http://www.hockeyfights.com/fights/110504,"Mar 03, 2012",http://www.hockeyfights.com/games/137075,http://www.hockeyfights.com/teams/1,Anaheim Ducks,http://www.hockeyfights.com/teams/14,Los Angeles Kings,http://www.hockeyfights.com/players/2268,Matt Beleskey,TRUE,http://www.hockeyfights.com/players/1200,Colin Fraser,TRUE,1,2,21,60,270,56,2,2
110494,http://www.hockeyfights.com/fights/110494,"Mar 03, 2012",http://www.hockeyfights.com/games/137073,http://www.hockeyfights.com/teams/24,Pittsburgh Penguins,http://www.hockeyfights.com/teams/8,Colorado Avalanche,http://www.hockeyfights.com/players/54,Arron Asham,TRUE,http://www.hockeyfights.com/players/1229,Cody McLeod,TRUE,1,13,24,93,471,73,3,17
110493,http://www.hockeyfights.com/fights/110493,"Mar 03, 2012",http://www.hockeyfights.com/games/137072,http://www.hockeyfights.com/teams/9,Columbus Blue Jackets,http://www.hockeyfights.com/teams/23,Arizona Coyotes,http://www.hockeyfights.com/players/2758,Colton Gillies,TRUE,http://www.hockeyfights.com/players/17430,Chris Summers,TRUE,2,6,57,72,393,33,15,24
110492,http://www.hockeyfights.com/fights/110492,"Mar 03, 2012",http://www.hockeyfights.com/games/137069,http://www.hockeyfights.com/teams/28,Toronto Maple Leafs,http://www.hockeyfights.com/teams/16,Montreal Canadiens,http://www.hockeyfights.com/players/2760,Mike Brown,TRUE,http://www.hockeyfights.com/players/1754,Brad Staubitz,TRUE,1,10,23,261,1978,100,115,46
110445,http://www.hockeyfights.com/fights/110445,"Mar 02, 2012",http://www.hockeyfights.com/games/137067,http://www.hockeyfights.com/teams/5,Calgary Flames,http://www.hockeyfights.com/teams/1,Anaheim Ducks,http://www.hockeyfights.com/players/114,Jarome Iginla,TRUE,http://www.hockeyfights.com/players/2084,Francois Beauchemin,TRUE,1,9,26,160,1156,143,5,12
110444,http://www.hockeyfights.com/fights/110444,"Mar 02, 2012",http://www.hockeyfights.com/games/137067,http://www.hockeyfights.com/teams/5,Calgary Flames,http://www.hockeyfights.com/teams/1,Anaheim Ducks,http://www.hockeyfights.com/players/555,Tom Kostopoulos,TRUE,http://www.hockeyfights.com/players/7383,Luca Sbisa,TRUE,1,6,17,64,331,3,50,11
110431,http://www.hockeyfights.com/fights/110431,"Mar 01, 2012",http://www.hockeyfights.com/games/137059,http://www.hockeyfights.com/teams/5,Calgary Flames,http://www.hockeyfights.com/teams/23,Arizona Coyotes,http://www.hockeyfights.com/players/1748,Tim Jackman,TRUE,http://www.hockeyfights.com/players/1803,Paul Bissonnette,TRUE,2,9,21,78,447,13,46,19
110429,http://www.hockeyfights.com/fights/110429,"Mar 01, 2012",http://www.hockeyfights.com/games/137058,http://www.hockeyfights.com/teams/9,Columbus Blue Jackets,http://www.hockeyfights.com/teams/8,Colorado Avalanche,http://www.hockeyfights.com/players/5580,Jack Johnson,TRUE,http://www.hockeyfights.com/players/13217,Gabriel Landeskog,TRUE,2,15,41,60,244,48,3,9
110428,http://www.hockeyfights.com/fights/110428,"Mar 01, 2012",http://www.hockeyfights.com/games/137054,http://www.hockeyfights.com/teams/15,Minnesota Wild,http://www.hockeyfights.com/teams/16,Montreal Canadiens,http://www.hockeyfights.com/players/450,Stephane Veilleux,FALSE,http://www.hockeyfights.com/players/1214,Ryan White,TRUE,1,15,43,133,342,37,50,46
110427,http://www.hockeyfights.com/fights/110427,"Mar 01, 2012",http://www.hockeyfights.com/games/137054,http://www.hockeyfights.com/teams/15,Minnesota Wild,http://www.hockeyfights.com/teams/16,Montreal Canadiens,http://www.hockeyfights.com/players/450,Stephane Veilleux,TRUE,http://www.hockeyfights.com/players/1214,Ryan White,TRUE,1,0,10,87,186,7,29,51
110426,http://www.hockeyfights.com/fights/110426,"Mar 01, 2012",http://www.hockeyfights.com/games/137053,http://www.hockeyfights.com/teams/18,New Jersey Devils,http://www.hockeyfights.com/teams/3,Boston Bruins,http://www.hockeyfights.com/players/31,Eric Boulton,TRUE,http://www.hockeyfights.com/players/299,Shawn Thornton,TRUE,1,2,11,256,1855,35,125,96
110417,http://www.hockeyfights.com/fights/110417,"Feb 29, 2012",http://www.hockeyfights.com/games/137051,http://www.hockeyfights.com/teams/4,Buffalo Sabres,http://www.hockeyfights.com/teams/1,Anaheim Ducks,http://www.hockeyfights.com/players/7510,Tyler Myers,TRUE,http://www.hockeyfights.com/players/1497,Sheldon Brookbank,TRUE,3,20,0,85,282,10,51,24
110416,http://www.hockeyfights.com/fights/110416,"Feb 29, 2012",http://www.hockeyfights.com/games/137051,http://www.hockeyfights.com/teams/4,Buffalo Sabres,http://www.hockeyfights.com/teams/1,Anaheim Ducks,http://www.hockeyfights.com/players/224,Robyn Regehr,TRUE,http://www.hockeyfights.com/players/1785,Corey Perry,TRUE,3,19,45,81,221,46,8,27
110415,http://www.hockeyfights.com/fights/110415,"Feb 29, 2012",http://www.hockeyfights.com/games/137051,http://www.hockeyfights.com/teams/4,Buffalo Sabres,http://www.hockeyfights.com/teams/1,Anaheim Ducks,http://www.hockeyfights.com/players/2247,Mike Weber,TRUE,http://www.hockeyfights.com/players/1664,Ryan Getzlaf,TRUE,3,19,21,76,240,46,4,26
110411,http://www.hockeyfights.com/fights/110411,"Feb 29, 2012",http://www.hockeyfights.com/games/137051,http://www.hockeyfights.com/teams/4,Buffalo Sabres,http://www.hockeyfights.com/teams/1,Anaheim Ducks,http://www.hockeyfights.com/players/5692,Corey Tropp,TRUE,http://www.hockeyfights.com/players/2268,Matt Beleskey,TRUE,2,15,51,97,541,24,28,45
110410,http://www.hockeyfights.com/fights/110410,"Feb 29, 2012",http://www.hockeyfights.com/games/137050,http://www.hockeyfights.com/teams/26,St. Louis Blues,http://www.hockeyfights.com/teams/12,Edmonton Oilers,http://www.hockeyfights.com/players/1602,Ryan Reaves,TRUE,http://www.hockeyfights.com/players/330,Darcy Hordichuk,TRUE,1,14,48,69,159,36,1,32
